templates,used_attributes
"While The HOME-TEAM-NAME The HOME-TEAM-NAME looked as if The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) were in control following that third quarter , The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) exploded in the fourth and pushed The VIS-TEAM-PLACE VIS-TEAM-NAME ( 50 ) way to a tough VIS-TEAM-PTS - HOME-TEAM-PTS victory on the road in HOME-TEAM-PLACE .","['HOME-TEAM-NAME', 'HOME-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'HOME-TEAM-PLACE']"
"the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FTM - VIS-TEAM-FG3M ) hit VIS-TEAM-FG3M threes of the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FTM - VIS-TEAM-FG3M ) own , but were manhandled on the boards , as The HOME-TEAM-PLACE HOME-TEAM-NAME The HOME-TEAM-PLACE HOME-TEAM-NAME won the rebounding battle HOME-TEAM-REB - VIS-TEAM-REB .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-FG3M', 'VIS-TEAM-FG3M', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-FG3M', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-REB', 'VIS-TEAM-REB']"
the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FTM - VIS-TEAM-FG3M ) the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FTM - VIS-TEAM-FG3M ) will face the VIS-NEXT-VISITING-TEAM on VIS-NEXT-DAYNAME back in VIS-TEAM-PLACE in a marquee inter - conference matchup .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-FG3M', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FTM', 'VIS-TEAM-FG3M', 'VIS-NEXT-VISITING-TEAM', 'VIS-NEXT-DAYNAME', 'VIS-TEAM-PLACE']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - 9 ) held off the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-TOV - VIS-TEAM-FTM ) HOME-TEAM-PTS - VIS-TEAM-PTS in an overtime thriller on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-TOV', 'VIS-TEAM-FTM', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - 9 ) held off the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-TOV - VIS-TEAM-FTM ) have now won 9 of The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - 9 ) held off the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-TOV - VIS-TEAM-FTM ) last VIS-TEAM-TOV games and The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - 9 ) held off the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-TOV - VIS-TEAM-FTM ) 2 superstars are playing brilliantly right now .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-TOV', 'VIS-TEAM-FTM', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-TOV', 'VIS-TEAM-FTM', 'VIS-TEAM-TOV', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-TOV', 'VIS-TEAM-FTM']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR2 - VIS-TEAM-TOV ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME night .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-TOV', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-NAME are now HOME-TEAM-TOV - 4 at the Chesapeake Arena and scoring at Will Barton .,"['HOME-TEAM-NAME', 'HOME-TEAM-TOV']"
The HOME-TEAM-PLACE ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ' ( VIS-TEAM-PTS_QTR2 - HOME-TEAM-PTS_QTR3 ) benchwarmers HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
That left the VIS-TEAM-PLACE VIS-TEAM-NAME ' ( VIS-TEAM-PTS_QTR2 - HOME-TEAM-PTS_QTR3 ) benchwarmers HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME extremely shorthanded and the VIS-TEAM-PLACE VIS-TEAM-NAME ' ( VIS-TEAM-PTS_QTR2 - HOME-TEAM-PTS_QTR3 ) benchwarmers HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME simply couldn ’ t score enough to keep pace with The HOME-TEAM-NAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-NAME']"
the VIS-TEAM-PLACE VIS-TEAM-NAME ' ( VIS-TEAM-PTS_QTR2 - HOME-TEAM-PTS_QTR3 ) benchwarmers HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME trailed by 23 points at the half and The HOME-TEAM-NAME never got much closer after that .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR2', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-NAME']"
"the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FG3A - HOME-TEAM-WINS ) were VIS-STREAK-COUNT of the surprise stories of the NBA in the first 2 weeks of the season , but the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FG3A - HOME-TEAM-WINS )ve fallen back into lottery obscurity since .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FG3A', 'HOME-TEAM-WINS', 'VIS-STREAK-COUNT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FG3A', 'HOME-TEAM-WINS']"
"The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FGM - HOME-TEAM-FTM ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR1 ) HOME-TEAM-PTS - VIS-TEAM-PTS , DAYNAME night at STADIUM .","['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FGM', 'HOME-TEAM-FTM', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'STADIUM']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FGM - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-PTS_QTR3 - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FGM', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR1 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR1', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-FG3A ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-FGM - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-FG3A', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-FGM', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-WINS ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-WINS ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME night .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-WINS', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-FG3M - HOME-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-FG3M - HOME-TEAM-FG3M ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3M', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG3M', 'HOME-TEAM-FG3M', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-NAME .,['HOME-TEAM-NAME']
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) by a score of VIS-TEAM-PTS - HOME-TEAM-PTS , on DAYNAME night in HOME-TEAM-PLACE .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'HOME-TEAM-PLACE']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-TOV ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-TOV - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-TOV', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR2 - HOME-TEAM-WINS ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-PTS_QTR2 ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME night .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR2', 'HOME-TEAM-WINS', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) saw The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) woes continue on DAYNAME after the HOME-TEAM-NAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'DAYNAME', 'HOME-TEAM-NAME']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) now stand in a similar position to HOME-TEAM-PLACE , having lost HOME-TEAM-WINS of The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) last VIS-TEAM-FTM .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-WINS', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-FTM']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) next matchup will be against the VIS-NEXT-VISITING-TEAM-PLACE VIS-NEXT-VISITING-TEAM on HOME-NEXT-DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-NEXT-VISITING-TEAM-PLACE', 'VIS-NEXT-VISITING-TEAM', 'HOME-NEXT-DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR3 ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR3', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR3 ) head home to face the VIS-NEXT-VISITING-TEAM-PLACE VIS-NEXT-VISITING-TEAM on HOME-NEXT-DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR3', 'VIS-NEXT-VISITING-TEAM-PLACE', 'VIS-NEXT-VISITING-TEAM', 'HOME-NEXT-DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-AST - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FG3A - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-AST', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
"The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-AST - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( VIS-TEAM-FG3A - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME also shot VIS-TEAM-FG_PCT percent from the field , while holding the HOME-TEAM-NAME to HOME-TEAM-FG_PCT percent shooting .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-AST', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'VIS-TEAM-FG3A', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-NAME', 'HOME-TEAM-FG_PCT']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-FG_PCT ) held off the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) for a HOME-TEAM-PTS - VIS-TEAM-PTS win on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-FG_PCT', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
"the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) outscored the HOME-TEAM-NAME VIS-TEAM-PTS_QTR4 to HOME-TEAM-PTS_QTR4 in the final 12 minutes , but missed some crucial free - throws late to close the gap .","['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-NAME', 'VIS-TEAM-PTS_QTR4', 'HOME-TEAM-PTS_QTR4']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-PTS_QTR1 ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-FG3_PCT - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG3_PCT', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-TOV - VIS-TEAM-PTS_QTR3 ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-FG3M - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME night .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'VIS-TEAM-PTS_QTR3', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3M', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR2 - VIS-TEAM-PTS_QTR1 ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PTS_QTR1', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-TOV - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - HOME-TEAM-FTM ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-TOV', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-FTM', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - HOME-TEAM-FTM ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME will continue the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - HOME-TEAM-FTM ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME road trip when the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-PTS_QTR1 - HOME-TEAM-FTM ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME visit the VIS-NEXT-STATE VIS-NEXT-HOME-TEAM ( HOME-TEAM-FTM - HOME-TEAM-PTS_QTR1 ) on VIS-NEXT-DAYNAME .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-FTM', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-FTM', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-FTM', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME', 'VIS-NEXT-STATE', 'VIS-NEXT-HOME-TEAM', 'HOME-TEAM-FTM', 'HOME-TEAM-PTS_QTR1', 'VIS-NEXT-DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR4 - HOME-TEAM-AST ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - HOME-TEAM-PTS_QTR1 ) HOME-TEAM-PTS - VIS-TEAM-PTS at STADIUM on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR4', 'HOME-TEAM-AST', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'HOME-TEAM-PTS_QTR1', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'STADIUM', 'DAYNAME']"
The VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-LOSSES ) defeated the HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-PTS_QTR3 - HOME-TEAM-LOSSES ) VIS-TEAM-PTS - HOME-TEAM-PTS on DAYNAME night .,"['VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-PTS_QTR3', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PTS', 'HOME-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-FG3A - HOME-TEAM-PTS_QTR2 ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-WINS - VIS-TEAM-FG_PCT ) HOME-TEAM-PTS - VIS-TEAM-PTS at STADIUM on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-FG3A', 'HOME-TEAM-PTS_QTR2', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-WINS', 'VIS-TEAM-FG_PCT', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'STADIUM', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - VIS-TEAM-WINS ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( VIS-TEAM-LOSSES - VIS-TEAM-WINS ) HOME-TEAM-PTS - VIS-TEAM-PTS on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'VIS-TEAM-WINS', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'VIS-TEAM-LOSSES', 'VIS-TEAM-WINS', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'DAYNAME']"
The HOME-TEAM-PLACE HOME-TEAM-NAME ( HOME-TEAM-WINS - HOME-TEAM-LOSSES ) defeated the VIS-TEAM-PLACE VIS-TEAM-NAME ( HOME-TEAM-FG3A - VIS-TEAM-LOSSES ) HOME-TEAM-PTS - VIS-TEAM-PTS at STADIUM on DAYNAME .,"['HOME-TEAM-PLACE', 'HOME-TEAM-NAME', 'HOME-TEAM-WINS', 'HOME-TEAM-LOSSES', 'VIS-TEAM-PLACE', 'VIS-TEAM-NAME', 'HOME-TEAM-FG3A', 'VIS-TEAM-LOSSES', 'HOME-TEAM-PTS', 'VIS-TEAM-PTS', 'STADIUM', 'DAYNAME']"
