sentences,sim_features
"Brook Lopez cooled off from Brook Lopez recent offensive tear , scoring just 11 points and pulling down 6 rebounds after a 30 point , 17 rebound performance Friday . ","{""STARTER"": 0, ""PTS"": 11, ""FGM"": 5, ""FGA"": 8, ""FG_PCT"": 62, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 2, ""DREB"": 4, ""REB"": 6, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 2, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Al Horford was the catalyst on offense with 20 points on 10 - of - 13 shooting in just 21 minutes of action . ,"{""STARTER"": 0, ""PTS"": 20, ""FGM"": 10, ""FGA"": 13, ""FG_PCT"": 77, ""FG3M"": 0, ""FG3A"": 1, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 1, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 3, ""TO"": 0, ""STL"": 3, ""BLK"": 1, ""PF"": 1, ""MIN"": 21, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"the Suns starters combined for just 38 points , low - lighted by P.J Tucker 's 5 points on 2 - of - 10 shooting . ","{""STARTER"": 0, ""PTS"": 5, ""FGM"": 2, ""FGA"": 10, ""FG_PCT"": 20, ""FG3M"": 0, ""FG3A"": 3, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 1, ""FT_PCT"": 100, ""OREB"": 1, ""DREB"": 3, ""REB"": 4, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 2, ""MIN"": 28, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Kemba Walker unfortunately did n't play Kemba Walker best game , finishing with just 10 points and 6 assists in 24 minutes . ","{""STARTER"": 0, ""PTS"": 11, ""FGM"": 4, ""FGA"": 12, ""FG_PCT"": 33, ""FG3M"": 2, ""FG3A"": 7, ""FG3_PCT"": 29, ""FTM"": 1, ""FTA"": 1, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 6, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 1, ""MIN"": 24, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Playing without Ricky Rubio , who rolled his ankle in Friday ’ s overtime loss to Orlando , Minnesota turned to rookie Zach LeVine fill in at point guard . ","{""STARTER"": 0, ""PTS"": 5, ""FGM"": 2, ""FGA"": 5, ""FG_PCT"": 40, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 4, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Making Zach LeVine 1 NBA start , rookie Zach LeVine had 5 points to go with 4 assists and 6 rebounds in 26 minutes . ","{""STARTER"": 0, ""PTS"": 5, ""FGM"": 2, ""FGA"": 5, ""FG_PCT"": 40, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 4, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Gorgui Dieng pitched in 12 points and 6 rebounds . ,"{""STARTER"": 0, ""PTS"": 12, ""FGM"": 4, ""FGA"": 7, ""FG_PCT"": 57, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 4, ""FTA"": 4, ""FT_PCT"": 100, ""OREB"": 3, ""DREB"": 3, ""REB"": 6, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 4, ""MIN"": 18, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Chris Bosh continued Chris Bosh strong play for the Heat , scoring 24 points to go with 7 rebounds in 35 minutes . ","{""STARTER"": 0, ""PTS"": 24, ""FGM"": 9, ""FGA"": 21, ""FG_PCT"": 43, ""FG3M"": 0, ""FG3A"": 2, ""FG3_PCT"": 0, ""FTM"": 6, ""FTA"": 6, ""FT_PCT"": 100, ""OREB"": 2, ""DREB"": 5, ""REB"": 7, ""AST"": 2, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 0, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Dwyane Wade added 25 points ( 11 - 16 FG ) of Dwyane Wade own , as well as 8 assists and a pair of steals . ","{""STARTER"": 0, ""PTS"": 25, ""FGM"": 11, ""FGA"": 16, ""FG_PCT"": 69, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 3, ""FTA"": 5, ""FT_PCT"": 60, ""OREB"": 0, ""DREB"": 1, ""REB"": 1, ""AST"": 8, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 0, ""MIN"": 30, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Dwyane Wade had 20 points ( 8 - 16 FG , 1 - 1 3Pt , 3 - 7 FT ) , with 4 rebounds , 3 assists , 1 steal and 1 block . ","{""STARTER"": 0, ""PTS"": 20, ""FGM"": 8, ""FGA"": 16, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 1, ""FG3_PCT"": 100, ""FTM"": 3, ""FTA"": 7, ""FT_PCT"": 43, ""OREB"": 1, ""DREB"": 3, ""REB"": 4, ""AST"": 3, ""TO"": 0, ""STL"": 1, ""BLK"": 1, ""PF"": 0, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Brandon Knight , who finished with 20 points ( 7 - for - 13 FG , 4 - 7 3Pt , 2 - 2 FT ) and 4 assists hit a few clutch 3 pointers down the stretch to keep The Milwaukee Bucks ( 5 - 5 ) beat the Miami Heat ( 5 - 5 ) 91 - 84 on Sunday at American_Airlines_Arena in Miami out front and secure the victory . ","{""STARTER"": 0, ""PTS"": 20, ""FGM"": 7, ""FGA"": 13, ""FG_PCT"": 54, ""FG3M"": 4, ""FG3A"": 7, ""FG3_PCT"": 57, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 4, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 4, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Mario Chalmers went 7 - for - 13 from the field and 1 - for - 1 from the 3 - point line to score 18 points , while also handing out 5 assists . ","{""STARTER"": 0, ""PTS"": 18, ""FGM"": 7, ""FGA"": 13, ""FG_PCT"": 54, ""FG3M"": 1, ""FG3A"": 1, ""FG3_PCT"": 100, ""FTM"": 3, ""FTA"": 4, ""FT_PCT"": 75, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 5, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 6, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Chris Bosh came into the game averaging 22 points and 9 rebounds , but struggled offensively as Chris Bosh shot only 2 - for - 17 from the field and 1 - for - 6 from beyond the arc to finish with 10 points . ","{""STARTER"": 0, ""PTS"": 10, ""FGM"": 2, ""FGA"": 17, ""FG_PCT"": 12, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 5, ""FTA"": 8, ""FT_PCT"": 62, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 5, ""TO"": 0, ""STL"": 1, ""BLK"": 5, ""PF"": 1, ""MIN"": 39, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Coming off the bench , rookie Shabazz Napier had 1 of rookie Shabazz Napier better games of the year . ","{""STARTER"": 0, ""PTS"": 10, ""FGM"": 4, ""FGA"": 5, ""FG_PCT"": 80, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 0, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"rookie Shabazz Napier had a career - high 10 points ( 4 - for - 5 FG , 1 - 2 3Pt , 1 - 2 FT ) and also pulled down a career - high 5 rebounds in 26 minutes . ","{""STARTER"": 0, ""PTS"": 10, ""FGM"": 4, ""FGA"": 5, ""FG_PCT"": 80, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 5, ""REB"": 5, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 0, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"the Hornets had a chance to steal the victory in the final moments of the game , but Kemba Walker was n't able to convert on the buzzer - beater like Kemba Walker 's done so many times before . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 6, ""FGA"": 15, ""FG_PCT"": 40, ""FG3M"": 2, ""FG3A"": 6, ""FG3_PCT"": 33, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 2, ""DREB"": 5, ""REB"": 7, ""AST"": 4, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 3, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Luol Deng shot a ridiculous 10 - for - 14 from the field and 2 - for - 3 from the 3 - point line to score 26 points , while also grabbing 8 rebounds . ","{""STARTER"": 0, ""PTS"": 26, ""FGM"": 10, ""FGA"": 14, ""FG_PCT"": 71, ""FG3M"": 2, ""FG3A"": 3, ""FG3_PCT"": 67, ""FTM"": 4, ""FTA"": 5, ""FT_PCT"": 80, ""OREB"": 1, ""DREB"": 7, ""REB"": 8, ""AST"": 3, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 2, ""MIN"": 38, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
It was Chris Bosh 2 straight double - double and 6 on the year . ,"{""STARTER"": 0, ""PTS"": 20, ""FGM"": 9, ""FGA"": 21, ""FG_PCT"": 43, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 9, ""REB"": 10, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Chris Bosh 's now combined for 80 points over the 15 3 games , as Chris Bosh 's had to step up without Dwyane Wade playing . ","{""STARTER"": 0, ""PTS"": 20, ""FGM"": 9, ""FGA"": 21, ""FG_PCT"": 43, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 9, ""REB"": 10, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Chris Bosh was the other player who had a big day , as Chris Bosh scored 20 points and handed out 10 assists . ","{""STARTER"": 0, ""PTS"": 20, ""FGM"": 9, ""FGA"": 21, ""FG_PCT"": 43, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 9, ""REB"": 10, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
It was Chris Bosh 2 double - double of the year and Chris Bosh 's filled in admirably in the starting lineup with injuries keeping out a few players . ,"{""STARTER"": 0, ""PTS"": 20, ""FGM"": 9, ""FGA"": 21, ""FG_PCT"": 43, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 9, ""REB"": 10, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Chris Bosh finished with 22 points and 12 rebounds , giving Chris Bosh Chris Bosh 4 double - double on the year . ","{""STARTER"": 0, ""PTS"": 20, ""FGM"": 9, ""FGA"": 21, ""FG_PCT"": 43, ""FG3M"": 2, ""FG3A"": 5, ""FG3_PCT"": 40, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 1, ""DREB"": 9, ""REB"": 10, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Lance Stephenson also had a productive night on Sunday , as Lance Stephenson tied a season - high in points with 17 . ","{""STARTER"": 0, ""PTS"": 17, ""FGM"": 7, ""FGA"": 14, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 2, ""FTA"": 4, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 5, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 5, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Lance Stephenson was also able to gather 6 rebounds and 5 assists . ,"{""STARTER"": 0, ""PTS"": 17, ""FGM"": 7, ""FGA"": 14, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 2, ""FTA"": 4, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 5, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 5, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"It was 1 of the better offensive outputs for Stephenson , who 's struggled to stay consistent on that side of the ball this season . ","{""STARTER"": 0, ""PTS"": 17, ""FGM"": 7, ""FGA"": 14, ""FG_PCT"": 50, ""FG3M"": 1, ""FG3A"": 6, ""FG3_PCT"": 17, ""FTM"": 2, ""FTA"": 4, ""FT_PCT"": 50, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 5, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 5, ""MIN"": 33, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Despite missing the game - winner , Kemba Walker shot 6 - for - 15 from the field and 2 - for - 6 from the 3 - point line to score 16 points , while handing out 4 assists . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 6, ""FGA"": 15, ""FG_PCT"": 40, ""FG3M"": 2, ""FG3A"": 6, ""FG3_PCT"": 33, ""FTM"": 2, ""FTA"": 2, ""FT_PCT"": 100, ""OREB"": 2, ""DREB"": 5, ""REB"": 7, ""AST"": 4, ""TO"": 0, ""STL"": 3, ""BLK"": 0, ""PF"": 3, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Steph Curry went 12 - for - 19 from the field and 8 - for - 11 from the 3 - point line in a dominating performance . ,"{""STARTER"": 0, ""PTS"": 40, ""FGM"": 12, ""FGA"": 19, ""FG_PCT"": 63, ""FG3M"": 8, ""FG3A"": 11, ""FG3_PCT"": 73, ""FTM"": 8, ""FTA"": 9, ""FT_PCT"": 89, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 7, ""TO"": 0, ""STL"": 3, ""BLK"": 1, ""PF"": 2, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Steph Curry finished with a season - high 40 points , while also recording 7 assists and 6 rebounds . ","{""STARTER"": 0, ""PTS"": 40, ""FGM"": 12, ""FGA"": 19, ""FG_PCT"": 63, ""FG3M"": 8, ""FG3A"": 11, ""FG3_PCT"": 73, ""FTM"": 8, ""FTA"": 9, ""FT_PCT"": 89, ""OREB"": 0, ""DREB"": 6, ""REB"": 6, ""AST"": 7, ""TO"": 0, ""STL"": 3, ""BLK"": 1, ""PF"": 2, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Klay Thompson on the other hand shot 10 - for - 19 from the field and 3 - for - 7 from beyond the arc to score 24 points . ,"{""STARTER"": 0, ""PTS"": 24, ""FGM"": 10, ""FGA"": 19, ""FG_PCT"": 53, ""FG3M"": 3, ""FG3A"": 7, ""FG3_PCT"": 43, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 1, ""DREB"": 3, ""REB"": 4, ""AST"": 3, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 5, ""MIN"": 38, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Chris Bosh shot 10 - for - 19 from the field and 2 - for - 3 from beyond the arc to score 26 points , while also recording 9 rebounds . ","{""STARTER"": 0, ""PTS"": 26, ""FGM"": 10, ""FGA"": 19, ""FG_PCT"": 53, ""FG3M"": 2, ""FG3A"": 3, ""FG3_PCT"": 67, ""FTM"": 4, ""FTA"": 5, ""FT_PCT"": 80, ""OREB"": 2, ""DREB"": 7, ""REB"": 9, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Chris Bosh has now scored 20 points or more in the past 4 games and is averaging 21 points on the year . ,"{""STARTER"": 0, ""PTS"": 26, ""FGM"": 10, ""FGA"": 19, ""FG_PCT"": 53, ""FG3M"": 2, ""FG3A"": 3, ""FG3_PCT"": 67, ""FTM"": 4, ""FTA"": 5, ""FT_PCT"": 80, ""OREB"": 2, ""DREB"": 7, ""REB"": 9, ""AST"": 1, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 34, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Luol Deng also shot well , going 6 - for - 11 from the field and 2 - for - 3 from the 3 - point line , scoring 16 points in 31 minutes . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 6, ""FGA"": 11, ""FG_PCT"": 55, ""FG3M"": 2, ""FG3A"": 3, ""FG3_PCT"": 67, ""FTM"": 2, ""FTA"": 3, ""FT_PCT"": 67, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 32, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Joakim Noah sat out a 3 straight game to rest Joakim Noah sprained ankle , giving Taj Gibson another spot start . ","{""STARTER"": 0, ""PTS"": 15, ""FGM"": 5, ""FGA"": 8, ""FG_PCT"": 62, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 5, ""FTA"": 5, ""FT_PCT"": 100, ""OREB"": 5, ""DREB"": 4, ""REB"": 9, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 1, ""PF"": 1, ""MIN"": 38, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Taj Gibson finished with 15 points and 9 rebounds in 38 minutes . ,"{""STARTER"": 0, ""PTS"": 15, ""FGM"": 5, ""FGA"": 8, ""FG_PCT"": 62, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 5, ""FTA"": 5, ""FT_PCT"": 100, ""OREB"": 5, ""DREB"": 4, ""REB"": 9, ""AST"": 1, ""TO"": 0, ""STL"": 1, ""BLK"": 1, ""PF"": 1, ""MIN"": 38, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"With Chris Bosh out , the Heat struggled to get anything working on offense and shot a woeful 35 percent from the field and 18 percent from beyond the arc . ","{""STARTER"": 0, ""PTS"": 0, ""FGM"": 0, ""FGA"": 0, ""FG_PCT"": 0, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 0, ""REB"": 0, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 0, ""MIN"": 0, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Dante Exum is another name to watch , as Dante Exum 's getting some minutes off the bench , and the rookie turned 24 minutes into 10 points ( 4 - 5 FG , 2 - 3 3Pt ) , 3 assists and 2 rebounds . ","{""STARTER"": 0, ""PTS"": 10, ""FGM"": 4, ""FGA"": 5, ""FG_PCT"": 80, ""FG3M"": 2, ""FG3A"": 3, ""FG3_PCT"": 67, ""FTM"": 0, ""FTA"": 0, ""FT_PCT"": 0, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 3, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 3, ""MIN"": 24, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
Mario Chalmers finished with 14 points and 5 assists in 36 minutes . ,"{""STARTER"": 0, ""PTS"": 14, ""FGM"": 4, ""FGA"": 9, ""FG_PCT"": 44, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 4, ""FTA"": 5, ""FT_PCT"": 80, ""OREB"": 1, ""DREB"": 2, ""REB"": 3, ""AST"": 5, ""TO"": 0, ""STL"": 0, ""BLK"": 0, ""PF"": 4, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Dwyane Wade continued Dwyane Wade comeback parade , putting up 28 points and 8 assists in 37 minutes . ","{""STARTER"": 0, ""PTS"": 28, ""FGM"": 12, ""FGA"": 26, ""FG_PCT"": 46, ""FG3M"": 2, ""FG3A"": 4, ""FG3_PCT"": 50, ""FTM"": 2, ""FTA"": 5, ""FT_PCT"": 40, ""OREB"": 1, ""DREB"": 3, ""REB"": 4, ""AST"": 8, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 5, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Luol Deng led all scorers with 23 points , after shooting 9 - for - 15 from the field and 1 - for - 2 from the 3 - point line . ","{""STARTER"": 0, ""PTS"": 23, ""FGM"": 9, ""FGA"": 15, ""FG_PCT"": 60, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 4, ""FTA"": 4, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 1, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 0, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
Luol Deng also went a perfect 4 - of - 4 from the free throw line . ,"{""STARTER"": 0, ""PTS"": 23, ""FGM"": 9, ""FGA"": 15, ""FG_PCT"": 60, ""FG3M"": 1, ""FG3A"": 2, ""FG3_PCT"": 50, ""FTM"": 4, ""FTA"": 4, ""FT_PCT"": 100, ""OREB"": 0, ""DREB"": 3, ""REB"": 3, ""AST"": 1, ""TO"": 0, ""STL"": 2, ""BLK"": 0, ""PF"": 0, ""MIN"": 36, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
"Although it was n't Mario Chalmers best day shooting from the floor , Mario Chalmers still made up for it was n't his best day shooting from the floor with the opportunities Mario Chalmers gave to Mario Chalmers teammates . ","{""STARTER"": 0, ""PTS"": 11, ""FGM"": 5, ""FGA"": 13, ""FG_PCT"": 38, ""FG3M"": 0, ""FG3A"": 3, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 4, ""FT_PCT"": 25, ""OREB"": 0, ""DREB"": 2, ""REB"": 2, ""AST"": 10, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 1, ""MIN"": 35, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
The 15 points were the most Norris Cole 's had since scoring 23 points in the season opener and the minutes played was near a season - high . ,"{""STARTER"": 0, ""PTS"": 15, ""FGM"": 7, ""FGA"": 13, ""FG_PCT"": 54, ""FG3M"": 0, ""FG3A"": 2, ""FG3_PCT"": 0, ""FTM"": 1, ""FTA"": 2, ""FT_PCT"": 50, ""OREB"": 1, ""DREB"": 3, ""REB"": 4, ""AST"": 4, ""TO"": 0, ""STL"": 0, ""BLK"": 1, ""PF"": 1, ""MIN"": 37, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"James Ennis also provided a big boost off the bench with 16 points ( 4 - 8 FG , 2 - 3 3Pt , 6 - 6 FT ) and 8 rebounds . ","{""STARTER"": 0, ""PTS"": 16, ""FGM"": 4, ""FGA"": 8, ""FG_PCT"": 50, ""FG3M"": 2, ""FG3A"": 3, ""FG3_PCT"": 67, ""FTM"": 6, ""FTA"": 6, ""FT_PCT"": 100, ""OREB"": 3, ""DREB"": 5, ""REB"": 8, ""AST"": 0, ""TO"": 0, ""STL"": 1, ""BLK"": 0, ""PF"": 3, ""MIN"": 26, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 0}"
"Tyler Zeller did most of the damage for The Celtics as Tyler Zeller went 10 - for - 15 from the floor and 2 - for - 3 from the free throw line to score 22 points , while also grabbing 8 rebounds . ","{""STARTER"": 0, ""PTS"": 22, ""FGM"": 10, ""FGA"": 15, ""FG_PCT"": 67, ""FG3M"": 0, ""FG3A"": 0, ""FG3_PCT"": 0, ""FTM"": 2, ""FTA"": 3, ""FT_PCT"": 67, ""OREB"": 5, ""DREB"": 3, ""REB"": 8, ""AST"": 0, ""TO"": 0, ""STL"": 0, ""BLK"": 2, ""PF"": 3, ""MIN"": 25, ""IS_HOME"": 0, ""DOUBLE_DOUBLE"": 0, ""IS_LEADER"": 1}"
